Year,Period,Label,Value,12-Month % Change,Month
1999,M08,1999 Aug,177.3,1.9,8/31/1999
1999,M09,1999 Sep,177.8,2.1,9/30/1999
1999,M10,1999 Oct,178.1,2.1,10/31/1999
1999,M11,1999 Nov,178.4,2.1,11/30/1999
1999,M12,1999 Dec,178.7,1.9,12/31/1999
2000,M01,2000 Jan,179.3,2.1,1/31/2000
2000,M02,2000 Feb,179.4,2.2,2/29/2000
2000,M03,2000 Mar,180,2.4,3/31/2000
2000,M04,2000 Apr,180.3,2.3,4/30/2000
2000,M05,2000 May,180.7,2.4,5/31/2000
2000,M06,2000 Jun,181.1,2.5,6/30/2000
2000,M07,2000 Jul,181.5,2.5,7/31/2000
2000,M08,2000 Aug,181.9,2.6,8/31/2000
2000,M09,2000 Sep,182.3,2.5,9/30/2000
2000,M10,2000 Oct,182.6,2.5,10/31/2000
2000,M11,2000 Nov,183.1,2.6,11/30/2000
2000,M12,2000 Dec,183.3,2.6,12/31/2000
2001,M01,2001 Jan,183.9,2.6,1/31/2001
2001,M02,2001 Feb,184.4,2.8,2/28/2001
2001,M03,2001 Mar,184.7,2.6,3/31/2001
2001,M04,2001 Apr,185.1,2.7,4/30/2001
2001,M05,2001 May,185.3,2.5,5/31/2001
2001,M06,2001 Jun,186,2.7,6/30/2001
2001,M07,2001 Jul,186.4,2.7,7/31/2001
2001,M08,2001 Aug,186.7,2.6,8/31/2001
2001,M09,2001 Sep,187.1,2.6,9/30/2001
2001,M10,2001 Oct,187.4,2.6,10/31/2001
2001,M11,2001 Nov,188.1,2.7,11/30/2001
2001,M12,2001 Dec,188.4,2.8,12/31/2001
2002,M01,2002 Jan,188.7,2.6,1/31/2002
2002,M02,2002 Feb,189.1,2.5,2/28/2002
2002,M03,2002 Mar,189.2,2.4,3/31/2002
2002,M04,2002 Apr,189.7,2.5,4/30/2002
2002,M05,2002 May,190,2.5,5/31/2002
2002,M06,2002 Jun,190.2,2.3,6/30/2002
2002,M07,2002 Jul,190.5,2.2,7/31/2002
2002,M08,2002 Aug,191.1,2.4,8/31/2002
2002,M09,2002 Sep,191.3,2.2,9/30/2002
2002,M10,2002 Oct,191.5,2.2,10/31/2002
2002,M11,2002 Nov,191.9,2,11/30/2002
2002,M12,2002 Dec,192.1,2,12/31/2002
2003,M01,2003 Jan,192.4,2,1/31/2003
2003,M02,2003 Feb,192.5,1.8,2/28/2003
2003,M03,2003 Mar,192.5,1.7,3/31/2003
2003,M04,2003 Apr,192.5,1.5,4/30/2003
2003,M05,2003 May,192.9,1.5,5/31/2003
2003,M06,2003 Jun,193,1.5,6/30/2003
2003,M07,2003 Jul,193.4,1.5,7/31/2003
2003,M08,2003 Aug,193.6,1.3,8/31/2003
2003,M09,2003 Sep,193.7,1.3,9/30/2003
2003,M10,2003 Oct,194,1.3,10/31/2003
2003,M11,2003 Nov,194,1.1,11/30/2003
2003,M12,2003 Dec,194.2,1.1,12/31/2003
2004,M01,2004 Jan,194.6,1.1,1/31/2004
2004,M02,2004 Feb,194.9,1.2,2/29/2004
2004,M03,2004 Mar,195.5,1.6,3/31/2004
2004,M04,2004 Apr,195.9,1.8,4/30/2004
2004,M05,2004 May,196.2,1.7,5/31/2004
2004,M06,2004 Jun,196.6,1.9,6/30/2004
2004,M07,2004 Jul,196.8,1.8,7/31/2004
2004,M08,2004 Aug,196.9,1.7,8/31/2004
2004,M09,2004 Sep,197.5,2,9/30/2004
2004,M10,2004 Oct,197.9,2,10/31/2004
2004,M11,2004 Nov,198.3,2.2,11/30/2004
2004,M12,2004 Dec,198.6,2.3,12/31/2004
2005,M01,2005 Jan,199,2.3,1/31/2005
2005,M02,2005 Feb,199.4,2.3,2/28/2005
2005,M03,2005 Mar,200.1,2.4,3/31/2005
2005,M04,2005 Apr,200.2,2.2,4/30/2005
2005,M05,2005 May,200.5,2.2,5/31/2005
2005,M06,2005 Jun,200.6,2,6/30/2005
2005,M07,2005 Jul,200.9,2.1,7/31/2005
2005,M08,2005 Aug,201.1,2.1,8/31/2005
2005,M09,2005 Sep,201.3,1.9,9/30/2005
2005,M10,2005 Oct,202,2.1,10/31/2005
2005,M11,2005 Nov,202.5,2.1,11/30/2005
2005,M12,2005 Dec,202.8,2.1,12/31/2005
2006,M01,2006 Jan,203.2,2.1,1/31/2006
2006,M02,2006 Feb,203.6,2.1,2/28/2006
2006,M03,2006 Mar,204.3,2.1,3/31/2006
2006,M04,2006 Apr,204.8,2.3,4/30/2006
2006,M05,2006 May,205.4,2.4,5/31/2006
2006,M06,2006 Jun,205.9,2.6,6/30/2006
2006,M07,2006 Jul,206.3,2.7,7/31/2006
2006,M08,2006 Aug,206.8,2.8,8/31/2006
2006,M09,2006 Sep,207.2,2.9,9/30/2006
2006,M10,2006 Oct,207.6,2.8,10/31/2006
2006,M11,2006 Nov,207.8,2.6,11/30/2006
2006,M12,2006 Dec,208.1,2.6,12/31/2006
2007,M01,2007 Jan,208.6,2.7,1/31/2007
2007,M02,2007 Feb,209.135,2.7,2/28/2007
2007,M03,2007 Mar,209.418,2.5,3/31/2007
2007,M04,2007 Apr,209.747,2.4,4/30/2007
2007,M05,2007 May,210.058,2.3,5/31/2007
2007,M06,2007 Jun,210.392,2.2,6/30/2007
2007,M07,2007 Jul,210.773,2.2,7/31/2007
2007,M08,2007 Aug,211.119,2.1,8/31/2007
2007,M09,2007 Sep,211.554,2.1,9/30/2007
2007,M10,2007 Oct,212.077,2.2,10/31/2007
2007,M11,2007 Nov,212.66,2.3,11/30/2007
2007,M12,2007 Dec,213.168,2.4,12/31/2007
2008,M01,2008 Jan,213.771,2.5,1/31/2008
2008,M02,2008 Feb,213.939,2.3,2/29/2008
2008,M03,2008 Mar,214.42,2.4,3/31/2008
2008,M04,2008 Apr,214.56,2.3,4/30/2008
2008,M05,2008 May,214.936,2.3,5/31/2008
2008,M06,2008 Jun,215.424,2.4,6/30/2008
2008,M07,2008 Jul,215.965,2.5,7/31/2008
2008,M08,2008 Aug,216.393,2.5,8/31/2008
2008,M09,2008 Sep,216.713,2.4,9/30/2008
2008,M10,2008 Oct,216.788,2.2,10/31/2008
2008,M11,2008 Nov,216.947,2,11/30/2008
2008,M12,2008 Dec,216.925,1.8,12/31/2008
2009,M01,2009 Jan,217.346,1.7,1/31/2009
2009,M02,2009 Feb,217.792,1.8,2/28/2009
2009,M03,2009 Mar,218.253,1.8,3/31/2009
2009,M04,2009 Apr,218.706,1.9,4/30/2009
2009,M05,2009 May,218.904,1.8,5/31/2009
2009,M06,2009 Jun,219.112,1.7,6/30/2009
2009,M07,2009 Jul,219.263,1.5,7/31/2009
2009,M08,2009 Aug,219.496,1.4,8/31/2009
2009,M09,2009 Sep,219.92,1.5,9/30/2009
2009,M10,2009 Oct,220.501,1.7,10/31/2009
2009,M11,2009 Nov,220.666,1.7,11/30/2009
2009,M12,2009 Dec,220.881,1.8,12/31/2009
2010,M01,2010 Jan,220.633,1.5,1/31/2010
2010,M02,2010 Feb,220.731,1.3,2/28/2010
2010,M03,2010 Mar,220.783,1.2,3/31/2010
2010,M04,2010 Apr,220.822,1,4/30/2010
2010,M05,2010 May,220.962,0.9,5/31/2010
2010,M06,2010 Jun,221.194,1,6/30/2010
2010,M07,2010 Jul,221.363,1,7/31/2010
2010,M08,2010 Aug,221.509,0.9,8/31/2010
2010,M09,2010 Sep,221.711,0.8,9/30/2010
2010,M10,2010 Oct,221.83,0.6,10/31/2010
2010,M11,2010 Nov,222.149,0.7,11/30/2010
2010,M12,2010 Dec,222.343,0.7,12/31/2010
2011,M01,2011 Jan,222.803,1,1/31/2011
2011,M02,2011 Feb,223.213,1.1,2/28/2011
2011,M03,2011 Mar,223.454,1.2,3/31/2011
2011,M04,2011 Apr,223.727,1.3,4/30/2011
2011,M05,2011 May,224.175,1.5,5/31/2011
2011,M06,2011 Jun,224.697,1.6,6/30/2011
2011,M07,2011 Jul,225.218,1.7,7/31/2011
2011,M08,2011 Aug,225.862,2,8/31/2011
2011,M09,2011 Sep,226.118,2,9/30/2011
2011,M10,2011 Oct,226.506,2.1,10/31/2011
2011,M11,2011 Nov,226.899,2.1,11/30/2011
2011,M12,2011 Dec,227.405,2.3,12/31/2011
2012,M01,2012 Jan,227.877,2.3,1/31/2012
2012,M02,2012 Feb,228.034,2.2,2/29/2012
2012,M03,2012 Mar,228.478,2.2,3/31/2012
2012,M04,2012 Apr,228.905,2.3,4/30/2012
2012,M05,2012 May,229.224,2.3,5/31/2012
2012,M06,2012 Jun,229.623,2.2,6/30/2012
2012,M07,2012 Jul,229.97,2.1,7/31/2012
2012,M08,2012 Aug,230.233,1.9,8/31/2012
2012,M09,2012 Sep,230.659,2,9/30/2012
2012,M10,2012 Oct,231.024,2,10/31/2012
2012,M11,2012 Nov,231.33,2,11/30/2012
2012,M12,2012 Dec,231.725,1.9,12/31/2012
2013,M01,2013 Jan,232.229,1.9,1/31/2013
2013,M02,2013 Feb,232.569,2,2/28/2013
2013,M03,2013 Mar,232.794,1.9,3/31/2013
2013,M04,2013 Apr,232.832,1.7,4/30/2013
2013,M05,2013 May,232.996,1.6,5/31/2013
2013,M06,2013 Jun,233.35,1.6,6/30/2013
2013,M07,2013 Jul,233.88,1.7,7/31/2013
2013,M08,2013 Aug,234.336,1.8,8/31/2013
2013,M09,2013 Sep,234.7,1.8,9/30/2013
2013,M10,2013 Oct,234.921,1.7,10/31/2013
2013,M11,2013 Nov,235.359,1.7,11/30/2013
2013,M12,2013 Dec,235.759,1.7,12/31/2013
2014,M01,2014 Jan,235.961,1.6,1/31/2014
2014,M02,2014 Feb,236.185,1.6,2/28/2014
2014,M03,2014 Mar,236.625,1.6,3/31/2014
2014,M04,2014 Apr,237.072,1.8,4/30/2014
2014,M05,2014 May,237.529,1.9,5/31/2014
2014,M06,2014 Jun,237.837,1.9,6/30/2014
2014,M07,2014 Jul,238.195,1.8,7/31/2014
2014,M08,2014 Aug,238.405,1.7,8/31/2014
2014,M09,2014 Sep,238.786,1.7,9/30/2014
2014,M10,2014 Oct,239.191,1.8,10/31/2014
2014,M11,2014 Nov,239.458,1.7,11/30/2014
2014,M12,2014 Dec,239.584,1.6,12/31/2014
2015,M01,2015 Jan,239.811,1.6,1/31/2015
2015,M02,2015 Feb,240.172,1.7,2/28/2015
2015,M03,2015 Mar,240.755,1.7,3/31/2015
2015,M04,2015 Apr,241.346,1.8,4/30/2015
2015,M05,2015 May,241.688,1.8,5/31/2015
2015,M06,2015 Jun,242.064,1.8,6/30/2015
2015,M07,2015 Jul,242.565,1.8,7/31/2015
2015,M08,2015 Aug,242.817,1.9,8/31/2015
2015,M09,2015 Sep,243.316,1.9,9/30/2015
2015,M10,2015 Oct,243.768,1.9,10/31/2015
2015,M11,2015 Nov,244.241,2,11/30/2015
2015,M12,2015 Dec,244.547,2.1,12/31/2015
2016,M01,2016 Jan,244.955,2.1,1/31/2016
2016,M02,2016 Feb,245.51,2.2,2/29/2016
2016,M03,2016 Mar,245.913,2.1,3/31/2016
2016,M04,2016 Apr,246.551,2.2,4/30/2016
2016,M05,2016 May,247.137,2.3,5/31/2016
2016,M06,2016 Jun,247.54,2.3,6/30/2016
2016,M07,2016 Jul,247.829,2.2,7/31/2016
2016,M08,2016 Aug,248.423,2.3,8/31/2016
2016,M09,2016 Sep,248.842,2.3,9/30/2016
2016,M10,2016 Oct,249.142,2.2,10/31/2016
2016,M11,2016 Nov,249.481,2.1,11/30/2016
2016,M12,2016 Dec,249.92,2.2,12/31/2016
2017,M01,2017 Jan,250.467,2.3,1/31/2017
2017,M02,2017 Feb,250.998,2.2,2/28/2017
2017,M03,2017 Mar,250.944,2,3/31/2017
2017,M04,2017 Apr,251.227,1.9,4/30/2017
2017,M05,2017 May,251.43,1.7,5/31/2017
2017,M06,2017 Jun,251.746,1.7,6/30/2017
2017,M07,2017 Jul,251.985,1.7,7/31/2017
2017,M08,2017 Aug,252.535,1.7,8/31/2017
2017,M09,2017 Sep,252.812,1.6,9/30/2017
2017,M10,2017 Oct,253.526,1.8,10/31/2017
2017,M11,2017 Nov,253.816,1.7,11/30/2017
2017,M12,2017 Dec,254.344,1.8,12/31/2017
2018,M01,2018 Jan,255.204,1.9,1/31/2018
2018,M02,2018 Feb,255.711,1.9,2/28/2018
2018,M03,2018 Mar,256.271,2.1,3/31/2018
2018,M04,2018 Apr,256.63,2.2,4/30/2018
2018,M05,2018 May,257.145,2.3,5/31/2018
2018,M06,2018 Jun,257.399,2.2,6/30/2018
2018,M07,2018 Jul,257.699,2.3,7/31/2018
2018,M08,2018 Aug,257.891,2.1,8/31/2018
2018,M09,2018 Sep,258.368,2.2,9/30/2018
2018,M10,2018 Oct,258.917,2.1,10/31/2018
2018,M11,2018 Nov,259.439,2.2,11/30/2018
2018,M12,2018 Dec,260.063,2.2,12/31/2018
2019,M01,2019 Jan,260.766,2.2,1/31/2019
2019,M02,2019 Feb,261.186,2.1,2/28/2019
2019,M03,2019 Mar,261.567,2.1,3/31/2019
2019,M04,2019 Apr,261.997,2.1,4/30/2019
2019,M05,2019 May,262.217,2,5/31/2019
2019,M06,2019 Jun,262.739,2.1,6/30/2019
2019,M07,2019 Jul,263.28,2.2,7/31/2019
2019,M08,2019 Aug,263.877,2.3,8/31/2019
2019,M09,2019 Sep,264.388,2.3,9/30/2019
2019,M10,2019 Oct,264.97,2.3,10/31/2019
2019,M11,2019 Nov,265.548,2.4,11/30/2019
2019,M12,2019 Dec,266.02,2.3,12/31/2019
2020,M01,2020 Jan,266.716,2.3,1/31/2020
2020,M02,2020 Feb,267.37,2.4,2/29/2020
2020,M03,2020 Mar,267.054,2.1,3/31/2020
2020,M04,2020 Apr,265.746,1.4,4/30/2020
2020,M05,2020 May,265.412,1.2,5/31/2020
2020,M06,2020 Jun,265.849,1.2,6/30/2020
2020,M07,2020 Jul,267.389,1.6,7/31/2020
2020,M08,2020 Aug,268.422,1.7,8/31/2020
2020,M09,2020 Sep,268.933,1.7,9/30/2020
2020,M10,2020 Oct,269.306,1.6,10/31/2020
2020,M11,2020 Nov,269.981,1.7,11/30/2020
2020,M12,2020 Dec,270.341,1.6,12/31/2020
2021,M01,2021 Jan,270.416,1.4,1/31/2021
2021,M02,2021 Feb,270.776,1.3,2/28/2021
2021,M03,2021 Mar,271.453,1.6,3/31/2021
2021,M04,2021 Apr,273.626,3,4/30/2021
2021,M05,2021 May,275.457,3.8,5/31/2021
2021,M06,2021 Jun,277.608,4.4,6/30/2021
2021,M07,2021 Jul,278.639,4.2,7/31/2021
2021,M08,2021 Aug,279.021,3.9,8/31/2021
2021,M09,2021 Sep,279.727,4,9/30/2021
2021,M10,2021 Oct,281.649,4.6,10/31/2021
2021,M11,2021 Nov,283.411,5,11/30/2021
2021,M12,2021 Dec,285.221,5.5,12/31/2021
2022,M01,2022 Jan,286.799,6.1,1/31/2022
2022,M02,2022 Feb,288.256,6.5,2/28/2022
2022,M03,2022 Mar,289.044,6.5,3/31/2022
2022,M04,2022 Apr,290.474,6.2,4/30/2022
2022,M05,2022 May,292.039,6,5/31/2022
2022,M06,2022 Jun,294.009,5.9,6/30/2022
2022,M07,2022 Jul,295.08,5.9,7/31/2022
2022,M08,2022 Aug,296.582,6.3,8/31/2022
2022,M09,2022 Sep,298.281,6.6,9/30/2022
2022,M10,2022 Oct,299.381,6.3,10/31/2022
2022,M11,2022 Nov,300.316,6,11/30/2022
2022,M12,2022 Dec,301.433,5.7,12/31/2022
2023,M01,2023 Jan,302.685,5.5,1/31/2023
2023,M02,2023 Feb,304.097,5.5,2/28/2023
2023,M03,2023 Mar,305.123,5.6,3/31/2023
2023,M04,2023 Apr,306.49,5.5,4/30/2023
2023,M05,2023 May,307.623,5.3,5/31/2023
2023,M06,2023 Jun,308.291,4.9,6/30/2023
2023,M07,2023 Jul,308.959,4.7,7/31/2023
2023,M08,2023 Aug,309.646,4.4,8/31/2023
2023,M09,2023 Sep,310.616,4.1,9/30/2023
2023,M10,2023 Oct,311.433,4,10/31/2023
2023,M11,2023 Nov,312.373,4,11/30/2023
2023,M12,2023 Dec,313.23,3.9,12/31/2023
2024,M01,2024 Jan,314.389,3.9,1/31/2024
2024,M02,2024 Feb,315.555,3.8,2/29/2024
2024,M03,2024 Mar,316.762,3.8,3/31/2024
2024,M04,2024 Apr,317.596,3.6,4/30/2024
2024,M05,2024 May,318.053,3.4,5/31/2024
2024,M06,2024 Jun,318.343,3.3,6/30/2024
2024,M07,2024 Jul,318.933,3.2,7/31/2024
2024,M08,2024 Aug,319.839,3.3,8/31/2024
2024,M09,2024 Sep,320.835,3.3,9/30/2024
2024,M10,2024 Oct,321.688,3.3,10/31/2024
2024,M11,2024 Nov,322.619,3.3,11/30/2024
2024,M12,2024 Dec,323.296,3.2,12/31/2024
2025,M01,2025 Jan,324.739,3.3,1/31/2025
2025,M02,2025 Feb,325.475,3.1,2/28/2025
2025,M03,2025 Mar,325.659,2.8,3/31/2025
2025,M04,2025 Apr,326.43,2.8,4/30/2025
